age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
17,0,211870,5,1,3,1,0,0,0,0,6,0,0
22,0,281432,10,1,3,2,0,0,0,0,30,0,0
27,0,161155,6,1,3,1,0,0,0,0,40,0,0
23,0,197904,9,1,3,3,0,1,0,0,35,0,0
33,0,111746,12,0,1,0,0,0,0,0,45,3,0
43,1,170721,10,0,1,0,0,0,0,0,20,0,0
28,3,70100,13,1,0,1,0,0,0,0,20,0,0
41,0,193626,9,3,1,3,0,1,0,0,40,0,0
52,3,271749,8,1,3,3,1,0,594,0,40,0,0
25,0,189775,10,3,3,2,1,1,0,0,20,0,0
63,3,401531,2,0,3,0,0,0,0,0,35,0,0
59,2,286967,9,0,3,0,0,0,0,0,45,0,0
45,2,164427,13,2,0,3,0,1,0,0,40,0,0
38,0,91039,13,0,3,0,0,0,15024,0,60,0,1
40,0,347934,9,1,3,1,0,1,0,0,35,0,0
46,3,371373,9,2,3,1,0,0,0,0,40,0,0
35,0,32220,12,1,2,1,0,1,0,0,60,0,0
34,0,187251,9,2,0,3,0,1,0,0,25,0,0
33,0,178107,13,1,1,2,0,0,0,0,20,0,0
41,0,343121,9,2,3,3,0,1,0,0,36,0,0
20,0,262749,10,1,3,2,0,0,0,0,40,0,0
23,0,403107,3,1,3,2,0,0,0,0,40,3,0
26,0,64293,10,1,0,1,0,1,0,0,35,0,0
72,3,303588,9,0,3,0,0,0,0,0,20,0,0
23,2,324960,9,1,3,1,0,0,0,0,40,3,0
62,2,114060,9,0,3,0,0,0,0,0,40,0,0
52,0,48925,10,0,3,0,0,0,0,0,40,0,0
58,0,180980,10,2,3,3,0,1,0,0,42,3,0
25,0,181054,13,1,3,1,0,1,0,0,40,0,0
24,0,388093,13,1,2,1,1,0,0,0,40,0,0
19,0,249609,10,1,3,2,0,0,0,0,8,0,0
43,0,112131,10,0,2,0,0,0,0,0,40,0,0
47,2,543162,9,3,3,3,1,1,0,0,40,0,0
39,0,91996,9,2,3,3,0,1,0,0,40,0,0
49,0,141944,11,3,3,3,0,0,0,1380,42,0,0
53,3,251804,3,3,3,3,1,1,0,0,30,0,0
32,0,37070,11,1,1,1,0,0,0,0,45,0,0
34,0,337587,10,0,0,0,0,0,0,0,50,0,1
28,0,189346,9,2,1,1,0,0,0,0,45,0,0
57,3,222216,11,3,3,3,0,1,0,0,38,0,0
25,0,267044,10,1,3,1,3,1,0,0,20,0,0
20,3,214635,10,1,3,2,0,0,0,0,24,0,0
21,3,204226,10,1,3,3,0,1,0,0,35,0,0
34,0,108116,13,0,0,0,0,0,0,0,50,0,1
38,3,99146,13,0,2,0,0,0,15024,0,80,0,1
50,0,196232,9,0,2,0,0,0,7688,0,50,0,1
24,2,248344,10,2,3,1,1,0,0,0,50,0,0
37,2,186035,10,0,3,0,0,0,0,0,45,0,1
44,0,177905,10,2,3,3,0,0,0,0,58,0,1
28,0,85812,10,0,3,3,0,1,0,0,40,0,0
42,0,221172,13,0,2,0,0,0,0,0,40,0,1
74,0,99183,10,2,3,1,0,1,0,0,9,0,0
38,1,190387,9,0,1,0,0,0,0,0,50,0,0
44,1,202692,14,0,0,0,0,0,0,0,40,0,0
44,0,109339,7,2,3,3,3,1,0,0,46,3,0
26,0,108658,9,1,3,1,0,0,0,0,40,0,0
36,0,197202,9,0,3,0,1,0,0,0,40,0,0
41,0,101739,12,0,2,3,0,1,0,0,50,0,1
67,0,231559,15,0,0,0,0,0,20051,0,48,0,1
39,2,207853,8,0,3,0,0,0,0,0,50,0,0
57,0,190942,2,3,3,1,1,1,0,0,30,0,0
29,0,102345,11,3,1,1,0,0,0,0,40,0,0
31,3,41493,13,1,3,1,0,1,0,0,45,0,0
34,3,190027,9,1,3,3,1,1,0,0,40,0,0
44,0,210525,10,0,3,0,0,0,0,0,40,0,0
29,0,133937,16,1,0,2,0,0,0,0,40,0,0
30,0,237903,10,1,3,3,0,1,0,0,40,0,0
27,0,163862,9,1,3,1,0,0,0,0,40,0,0
27,0,201872,10,0,3,0,0,0,0,0,50,0,0
32,0,84179,9,1,3,1,0,1,0,0,45,0,0
58,0,51662,6,0,3,3,0,1,0,0,8,0,0
35,2,233327,10,0,3,0,0,0,0,0,40,0,0
21,0,259510,9,1,3,2,0,0,0,0,36,0,0
28,0,184831,10,1,1,3,0,0,0,0,40,0,0
46,1,245724,10,2,2,1,0,0,0,0,50,0,0
36,1,27053,9,3,3,3,0,1,0,0,40,0,0
72,0,205343,7,3,3,3,0,1,0,0,40,0,0
35,0,229328,9,0,3,3,1,1,0,0,40,0,0
33,3,319560,11,2,1,3,1,1,0,0,40,0,1
69,0,136218,7,1,3,1,0,1,0,0,40,0,0
35,0,54576,9,0,3,0,0,0,0,0,40,0,0
31,0,323069,9,3,3,3,0,1,0,0,20,2,0
34,0,148291,9,0,3,3,0,1,0,0,32,0,0
30,0,152453,7,0,3,0,0,0,0,0,40,1,0
28,0,114053,13,1,3,1,0,0,0,0,55,0,0
54,0,212960,13,0,3,0,0,0,0,0,35,0,1
47,0,264052,10,0,0,0,0,0,0,0,50,0,1
24,0,82804,9,1,3,3,1,1,0,0,40,0,0
52,1,334273,13,0,0,0,0,0,0,0,60,0,1
20,0,27337,9,1,3,2,3,0,0,0,48,0,0
43,3,188436,14,0,2,0,0,0,5013,0,45,0,0
45,0,433665,4,3,3,3,0,1,0,0,40,1,0
29,1,110663,9,3,1,1,0,0,0,0,35,0,0
47,0,87490,14,2,2,3,0,0,0,0,42,0,0
24,0,354351,9,1,1,2,0,0,0,0,40,0,0
51,0,95469,9,0,0,0,0,0,0,0,40,0,0
17,0,242718,7,1,3,2,0,0,0,0,12,0,0
37,0,22463,11,0,1,0,0,0,0,1977,40,0,1
27,0,158156,16,1,0,1,0,1,0,0,70,0,0
29,0,350162,13,0,2,3,0,0,0,0,40,0,1
18,3,165532,8,1,3,2,0,0,0,0,25,0,0
36,1,28738,12,2,3,3,0,1,0,0,35,0,0
58,2,283635,13,1,0,1,0,1,0,0,40,0,0
26,1,86646,10,0,1,0,0,0,0,0,45,0,0
65,3,195733,10,0,3,0,0,0,0,0,30,0,1
57,0,69884,9,0,3,0,0,0,0,0,40,0,1
59,0,199713,9,0,1,0,0,0,0,0,40,0,0
27,0,181659,9,0,3,0,0,0,0,0,40,0,0
31,1,340939,13,1,3,1,0,0,0,0,40,0,0
21,0,197747,10,1,3,2,0,1,0,0,24,0,0
29,0,34292,10,1,3,1,0,0,0,0,60,0,0
18,0,156764,7,1,3,2,0,0,0,0,40,0,0
52,0,25826,6,0,1,0,0,0,0,1887,47,0,1
57,3,103948,13,2,0,1,0,0,0,0,80,0,0
42,3,137390,9,0,3,0,0,0,0,0,40,0,0
55,3,105138,9,0,3,3,2,1,0,0,40,0,0
60,0,39352,4,1,3,1,0,0,0,0,48,0,1
31,0,168387,13,0,0,0,0,0,7688,0,40,3,1
23,0,117789,13,1,3,2,0,1,0,0,40,0,0
27,0,267147,9,1,3,2,0,0,0,0,40,0,0
23,3,99399,10,1,3,3,3,1,0,0,25,0,0
42,1,214242,15,0,0,0,0,0,0,1902,50,0,1
25,0,200408,10,1,3,1,0,0,2174,0,40,0,0
49,0,136455,13,1,0,1,0,1,0,0,45,0,0
32,0,239824,13,1,3,1,0,0,0,0,40,0,0
19,0,217039,10,1,3,2,0,0,0,0,28,0,0
60,0,51290,4,2,3,1,0,1,0,0,40,0,0
42,2,175674,5,0,3,0,0,0,0,0,40,0,0
35,1,194404,12,1,3,1,0,0,0,0,40,0,0
48,0,45612,9,1,3,3,1,1,0,0,37,0,0
51,0,410114,14,0,1,0,0,0,0,0,40,0,1
29,0,182521,9,1,1,1,3,0,0,0,40,0,0
36,2,339772,9,3,2,1,1,0,0,0,40,0,0
17,0,169658,6,1,3,2,0,1,0,0,21,0,0
52,0,200853,14,2,0,1,0,1,6849,0,60,0,0
24,0,247564,9,1,1,1,0,0,0,0,40,0,0
24,0,249909,9,0,3,0,0,0,0,0,50,0,0
26,2,208122,13,1,0,2,0,0,1055,0,40,0,0
27,0,109881,13,1,3,2,0,1,0,0,20,0,0
39,0,207824,9,1,3,2,0,0,0,0,60,0,0
30,0,369027,9,0,3,0,1,0,0,0,45,0,0
50,1,114117,9,0,2,0,0,0,0,0,32,0,0
52,3,51048,13,0,3,0,0,0,0,0,55,0,0
46,0,102388,15,0,0,0,0,0,15024,0,45,0,1
23,0,190483,13,1,3,2,0,1,0,0,20,0,0
45,0,462440,7,3,3,1,1,1,0,0,20,0,0
65,0,109351,5,3,3,3,1,1,0,0,24,0,0
29,0,34383,11,0,3,0,0,0,0,0,55,0,0
47,0,241832,5,3,3,3,0,0,0,0,40,3,0
30,0,124187,9,1,3,2,1,0,0,0,60,0,0
34,0,153614,9,0,3,0,0,0,0,0,45,0,1
38,1,267556,9,0,3,0,0,0,0,0,64,0,0
33,0,205469,10,0,2,0,0,0,0,0,40,0,1
49,0,268090,13,0,3,0,0,0,0,0,26,0,1
47,1,165039,10,1,3,3,1,1,0,0,40,0,0
49,2,120451,6,3,3,3,1,1,0,0,40,0,0
43,0,154374,10,0,1,0,0,0,15024,0,60,0,1
30,0,103649,13,0,3,3,1,1,0,0,40,0,1
58,1,35723,9,0,1,0,0,0,0,0,60,0,0
19,0,262601,9,1,3,2,0,1,0,0,14,0,0
21,0,226181,13,1,3,1,0,0,0,0,40,0,0
33,0,175697,13,0,2,0,0,0,15024,0,60,0,1
47,3,248145,3,0,3,0,0,0,0,0,50,3,0
52,1,289436,16,0,0,0,0,0,0,0,60,0,1
26,0,75654,9,2,1,1,0,0,0,0,55,0,0
60,0,199378,9,0,1,0,0,0,0,0,40,0,0
21,0,160968,10,1,3,2,0,0,0,0,40,0,0
36,0,188563,10,0,3,0,0,0,5178,0,50,0,1
31,0,55849,10,0,1,0,0,0,0,0,45,0,0
50,3,195322,16,3,0,1,0,0,0,0,40,0,1
31,2,402089,9,2,3,3,0,1,0,0,40,0,0
71,0,78277,9,0,1,0,0,0,0,0,15,0,0
58,3,158611,9,0,3,0,0,0,0,0,50,0,0
30,3,169496,13,0,3,0,0,0,0,0,40,0,1
20,0,130959,10,1,3,2,0,0,0,0,20,0,0
24,0,556660,9,1,2,3,0,0,4101,0,50,0,0
35,0,292472,16,0,0,0,2,0,0,0,40,3,1
38,3,143774,10,3,2,1,0,1,0,0,45,0,0
27,0,288341,9,1,3,2,0,1,0,0,32,0,0
29,3,71592,10,1,3,3,2,1,0,0,40,3,0
70,3,167358,5,3,3,3,0,1,1111,0,15,0,0
34,0,106742,9,0,1,0,0,0,0,0,45,0,0
44,0,219288,4,0,1,0,0,0,0,0,35,0,0
43,0,174524,9,0,3,0,0,0,0,0,40,0,1
44,1,335183,8,0,3,0,1,0,0,0,40,0,1
35,0,261293,14,1,3,1,0,0,0,0,60,0,0
27,0,111900,10,1,0,1,0,0,0,0,40,0,0
43,2,194360,14,1,0,1,0,0,0,0,38,0,0
20,0,81145,10,1,3,1,0,1,0,0,25,0,0
42,0,341204,12,2,0,3,0,1,8614,0,40,0,1
27,3,249362,10,0,3,0,0,0,3411,0,40,0,0
42,0,247019,9,0,1,0,1,0,0,0,40,0,1
20,3,114746,7,3,3,2,2,1,0,1762,40,3,0
24,0,172146,5,1,3,1,0,0,0,1721,40,0,0
48,3,110457,10,2,2,1,0,0,0,0,40,0,0
17,3,80077,7,1,3,2,0,1,0,0,20,0,0
17,1,368700,7,1,3,2,0,0,0,0,10,0,0
33,0,182556,13,0,2,0,0,0,0,0,40,0,1
50,3,219420,9,0,3,0,0,0,0,0,50,0,1
22,0,240817,9,1,3,2,0,1,2597,0,40,0,0
17,0,102726,8,1,3,2,0,0,0,0,16,0,0
32,0,226267,10,0,3,0,0,0,0,0,40,1,0
31,0,125457,9,1,1,1,0,0,0,0,45,0,0
58,1,204021,9,3,2,1,0,0,0,0,50,0,0
29,2,92262,9,1,3,2,0,0,0,0,48,0,0
37,0,161141,11,0,1,0,0,0,0,0,40,3,1
34,1,190290,9,0,1,0,0,0,0,0,40,0,1
23,2,430828,10,3,2,3,1,0,0,0,40,0,0
18,3,59342,7,1,3,2,0,1,0,0,5,0,0
34,0,136721,9,2,2,1,0,1,0,0,40,0,0
66,3,149422,4,1,3,1,0,0,0,0,4,0,0
45,2,86644,13,0,0,3,0,1,0,0,55,0,0
41,0,195124,14,1,2,1,0,0,0,0,35,3,0
26,0,167350,9,1,3,3,0,0,0,0,30,0,0
54,2,113000,10,0,3,0,0,0,0,0,40,0,0
24,0,140027,10,1,3,2,1,1,0,0,45,0,0
42,0,262425,10,0,0,0,0,0,0,0,50,0,0
20,0,316702,10,1,0,2,0,0,0,0,20,0,0
23,3,335453,13,1,3,1,0,1,0,0,20,0,0
25,3,202480,12,1,3,3,0,0,0,0,45,0,0
35,0,203628,14,1,0,1,0,0,0,0,60,0,1
31,0,118710,14,0,3,0,0,0,0,1902,40,0,1
30,0,189620,13,1,0,2,0,1,0,0,40,3,0
19,0,475028,9,1,3,2,0,1,0,0,20,0,0
36,2,110866,13,1,0,1,0,0,0,0,50,0,0
31,0,243605,13,3,3,3,0,1,0,1380,40,3,0
21,0,163870,10,1,3,2,0,0,0,0,30,0,0
31,1,80145,10,0,1,0,0,0,0,0,40,0,0
46,0,295566,16,2,0,3,0,1,25236,0,65,0,1
44,0,63042,13,2,2,2,0,1,0,0,50,0,1
40,0,229148,8,0,3,0,1,0,0,0,40,3,0
45,0,242552,10,1,3,1,1,0,0,0,40,0,0
60,0,177665,9,0,1,0,0,0,0,0,35,0,0
18,0,208103,7,1,3,3,0,0,0,0,25,0,0
28,0,296450,13,0,0,0,0,0,0,0,40,0,0
36,0,70282,10,2,3,3,1,1,0,0,40,0,0
36,0,271767,13,3,0,1,0,0,0,0,40,2,0
40,0,144995,11,0,3,0,0,0,4386,0,40,0,0
36,2,382635,13,2,3,3,0,1,0,0,35,3,0
31,0,295697,9,3,3,3,1,1,0,0,40,0,0
33,0,194141,9,0,3,0,0,0,0,0,40,0,0
19,3,378418,9,1,3,2,0,1,0,0,40,0,0
22,0,214399,10,1,3,2,0,1,0,0,15,0,0
34,0,217460,13,0,2,0,0,0,0,0,45,0,1
33,0,182556,9,1,3,1,0,0,0,0,40,0,0
41,0,125831,9,0,1,0,0,0,0,2051,60,0,0
29,0,271328,13,1,0,1,0,0,4650,0,40,0,0
50,2,50459,9,0,2,0,0,0,0,0,42,0,1
42,0,162140,13,0,2,0,0,0,7298,0,45,0,1
43,0,177937,13,1,0,1,0,0,0,0,40,2,1
44,0,111502,9,0,3,3,0,1,0,0,40,0,0
20,0,299047,10,1,3,1,0,1,0,0,20,0,0
31,0,223212,9,0,3,0,0,0,0,0,40,1,0
65,1,118474,7,0,2,0,0,0,9386,0,59,2,1
23,0,352139,10,1,3,1,0,1,0,0,24,0,0
55,0,173093,10,2,3,1,2,1,0,0,40,0,0
26,0,181655,11,0,3,0,0,0,0,2377,45,0,0
25,0,332702,11,1,3,2,0,1,0,0,15,0,0
45,3,51164,10,0,3,3,1,1,0,0,40,0,0
35,0,234901,10,0,1,0,0,0,2407,0,40,0,0
36,0,131414,10,1,3,1,1,1,0,0,36,0,0
43,3,260960,13,0,0,0,0,0,0,0,50,0,0
56,0,156052,9,3,3,3,1,1,594,0,20,0,0
42,0,279914,13,0,3,0,0,0,0,0,40,0,1
19,0,192453,10,1,3,3,0,1,0,0,25,0,0
55,1,200939,9,0,3,0,0,0,0,0,72,0,0
42,0,151408,14,1,2,1,0,1,14084,0,50,0,1
26,0,112847,11,1,3,2,0,0,0,0,40,0,0
17,0,316929,8,1,3,2,0,0,0,0,20,0,0
42,2,126319,13,0,0,3,0,1,0,0,40,0,1
55,0,197422,9,0,3,0,0,0,7688,0,40,0,1
32,0,267736,10,1,3,2,1,1,0,0,40,0,0
29,0,267034,7,1,1,2,1,0,0,0,40,3,0
46,3,193047,13,0,0,0,0,0,0,0,37,0,0
29,3,356089,13,0,2,0,0,0,7688,0,40,0,1
22,0,223515,13,1,0,3,0,0,0,0,20,0,0
58,1,87510,6,0,1,0,0,0,0,0,40,0,0
23,0,145111,9,1,3,3,0,0,0,0,50,0,0
39,0,48093,9,1,3,1,0,0,0,0,40,0,0
27,0,31757,11,1,1,2,0,0,0,0,38,0,0
54,0,285854,9,0,3,0,0,0,0,0,40,0,1
33,2,120064,13,1,0,1,0,1,0,0,45,0,0
46,3,167381,9,0,3,3,0,1,0,0,40,0,1
37,0,103408,9,1,3,1,1,0,0,0,40,0,0
36,0,101460,9,1,3,1,0,1,0,0,18,0,0
59,2,420537,9,0,3,3,0,1,0,0,38,0,1
34,2,119411,9,2,3,3,0,0,0,0,40,3,0
53,3,128272,16,0,2,0,0,0,0,0,70,0,1
51,0,386773,13,1,3,1,0,0,0,0,55,0,1
32,0,283268,6,3,3,3,0,1,0,0,42,0,0
31,3,301526,10,3,3,3,0,0,0,0,40,0,0
22,0,151790,10,0,3,3,0,1,0,0,30,3,0
47,1,106252,13,2,3,1,0,1,0,0,50,0,0
32,0,188557,9,1,3,1,0,0,0,0,40,0,0
26,0,171114,10,1,3,1,0,1,0,0,38,0,0
37,0,327323,3,3,3,1,0,0,0,0,32,3,0
31,0,244147,9,2,1,3,0,0,0,0,55,0,0
37,0,280282,11,0,3,3,0,1,0,0,24,0,1
55,0,116442,9,1,3,1,0,0,0,0,38,0,0
23,2,282579,11,2,3,1,0,0,0,0,56,0,0
36,0,51838,10,2,3,3,0,1,0,0,40,0,0
34,0,73585,14,0,0,0,0,0,0,0,40,2,0
43,0,226902,13,0,3,0,0,0,0,0,50,0,1
54,0,279129,10,1,3,1,0,0,0,0,40,0,0
43,3,146908,10,0,1,0,0,0,0,0,40,2,0
28,0,196690,11,1,3,1,0,1,0,1669,42,0,0
40,0,130760,11,0,2,0,0,0,0,0,50,0,1
41,1,49572,10,0,2,0,0,0,0,0,60,0,0
40,0,237601,13,1,3,1,3,1,0,0,55,0,1
42,0,169628,10,2,3,1,1,1,0,0,38,0,0
61,1,36671,9,0,3,0,0,0,0,2352,50,0,0
18,0,231193,8,1,3,2,0,0,0,0,30,0,0
59,3,192130,9,0,3,0,0,0,0,0,16,0,0
21,3,149704,9,1,3,1,0,1,1055,0,40,0,0
48,0,102102,11,0,3,0,0,0,0,0,50,0,1
41,3,32185,13,0,3,0,0,0,0,0,40,0,0
18,3,196061,10,1,3,2,0,0,0,0,33,0,0
23,0,211046,9,1,3,1,0,1,2463,0,40,0,0
60,0,31577,9,0,3,0,0,0,0,0,60,0,1
22,0,162343,10,1,3,3,1,0,0,0,20,0,0
61,0,128831,9,0,3,0,0,0,0,0,40,0,0
25,0,316688,9,1,3,1,1,0,0,0,40,0,0
46,0,90758,14,1,3,1,0,0,0,0,35,0,1
43,0,274363,13,0,2,0,0,0,0,1902,40,3,1
43,0,154538,12,2,1,1,0,0,0,0,40,0,0
24,0,106085,9,1,3,2,1,0,0,1721,30,0,0
68,1,315859,7,1,3,3,0,0,0,0,20,0,0
31,0,51471,9,2,3,3,0,1,0,0,38,0,0
17,0,193830,7,1,3,2,0,1,0,0,20,0,0
32,0,231043,9,0,1,0,0,0,5178,0,48,0,1
50,3,23780,14,3,3,3,0,0,0,0,40,0,0
33,0,169879,13,0,0,0,0,0,3103,0,47,0,1
64,0,270333,13,0,0,0,0,0,0,0,40,0,1
20,0,138768,9,1,3,2,0,0,0,0,30,0,0
30,0,191571,9,3,3,2,0,1,0,0,36,0,0
22,3,219941,10,1,3,2,1,0,0,0,40,0,0
43,0,94113,10,2,2,1,0,0,0,0,45,0,0
22,0,137510,10,1,3,2,0,0,0,0,40,0,0
17,0,32607,6,1,3,2,0,0,0,0,20,0,0
47,1,93208,9,0,3,3,0,1,0,0,75,3,0
41,0,254440,11,1,0,1,0,1,0,0,60,0,0
56,0,186556,10,0,1,0,0,0,0,0,50,0,1
64,0,169871,9,0,3,0,0,0,0,0,45,0,0
47,0,191277,9,0,3,0,0,0,0,0,50,0,1
48,0,167159,11,1,3,3,0,0,0,0,40,0,0
31,0,171871,14,1,0,1,0,1,0,0,46,0,0
29,0,154411,11,1,3,2,0,0,0,0,40,0,0
30,0,129227,9,3,3,1,0,1,0,0,40,0,0
32,0,110331,9,0,2,0,0,0,0,1672,60,0,0
57,0,34269,9,3,3,3,0,0,0,653,42,0,1
62,0,174355,9,3,3,1,0,1,0,0,40,0,0
39,0,680390,9,3,3,3,0,1,0,0,24,0,0
43,0,233130,10,1,3,1,0,0,0,0,25,0,0
24,3,165474,13,1,3,2,0,0,0,0,40,0,0
42,3,257780,7,0,3,0,0,0,0,0,15,0,0
53,0,194259,10,0,3,3,0,1,4386,0,40,0,1
26,0,280093,10,1,3,2,0,0,0,0,40,0,0
73,1,177387,9,0,2,0,0,0,0,0,40,0,0
72,3,28929,7,3,3,1,0,1,0,0,24,0,0
55,0,105304,9,0,3,0,0,0,0,0,40,0,0
25,0,499233,9,2,3,1,0,0,0,0,40,0,0
41,0,180572,13,2,0,1,0,1,0,0,50,0,1
24,0,321435,13,1,2,1,0,0,0,0,50,0,0
63,0,86108,9,3,3,1,0,0,0,0,6,0,0
17,0,198124,7,1,3,2,0,0,0,0,20,0,0
35,0,135162,10,0,1,0,0,0,0,0,50,0,0
51,0,146813,10,0,0,0,0,0,0,0,40,0,1
62,2,291175,13,3,0,1,0,1,0,0,48,0,0
55,0,387569,9,0,1,0,0,0,4386,0,40,0,1
43,0,102895,10,2,0,1,0,0,0,0,40,0,0
40,2,33274,9,2,3,1,0,1,0,0,50,0,0
37,0,86551,13,0,2,0,0,0,0,0,45,0,1
39,0,138192,13,0,1,0,0,0,0,0,40,0,0
31,0,118966,9,1,1,2,0,0,0,0,18,0,0
61,0,99784,14,3,0,1,0,1,0,0,40,0,1
26,0,90980,11,2,3,1,0,1,0,0,55,0,0
46,1,177407,9,0,3,0,0,0,0,0,50,0,0
26,0,96467,13,1,0,1,0,1,0,0,40,0,0
48,3,327886,16,2,0,2,0,0,0,0,50,0,1
34,0,111567,9,1,3,2,0,0,0,0,40,0,0
34,2,166545,9,1,3,2,0,1,0,0,40,0,0
59,0,142182,9,0,3,0,0,0,0,0,40,0,1
34,0,188798,13,1,0,2,0,1,0,0,40,0,0
49,0,38563,13,1,2,1,0,1,0,0,56,0,1
18,0,216284,7,1,3,2,0,1,0,0,20,0,0
43,0,191547,9,0,3,0,0,0,0,0,40,1,0
48,0,285335,7,0,2,0,0,0,0,0,50,0,0
28,3,142712,10,0,2,0,0,0,0,0,70,0,0
33,0,80945,9,0,3,0,0,0,0,0,40,0,0
24,0,309055,10,1,3,1,0,1,0,0,15,0,0
21,0,62339,6,1,3,1,0,0,0,0,40,0,0
17,0,368700,7,1,3,2,0,0,0,0,28,0,0
39,0,176186,10,0,3,0,0,0,0,0,50,0,1
29,1,266855,13,3,0,2,0,0,0,0,40,0,0
44,0,48087,13,0,2,0,0,0,0,0,40,0,1
24,0,121313,10,1,3,2,0,0,0,0,50,0,0
71,1,143437,14,0,3,0,0,0,10605,0,40,0,1
51,1,160724,13,0,3,0,2,0,0,2415,40,3,1
55,0,282753,3,2,3,3,1,0,0,0,25,0,0
41,0,194636,13,0,2,0,0,0,0,0,60,0,1
23,0,153044,9,1,3,3,1,1,0,0,7,0,0
38,0,411797,11,2,3,3,0,1,0,0,40,0,0
39,0,117683,9,0,3,0,0,0,0,0,40,0,1
19,0,376540,9,1,3,1,0,1,0,0,30,0,0
49,0,72393,5,2,3,1,0,1,0,0,40,0,0
32,0,270335,13,0,3,3,0,0,0,0,40,3,1
27,0,96226,9,0,1,0,0,0,0,0,70,0,0
38,0,95336,13,0,3,0,0,0,0,0,50,0,1
33,0,258498,10,0,1,3,0,1,0,0,60,0,0
63,3,149698,10,0,3,0,0,0,0,0,15,0,0
23,0,205865,13,1,2,2,0,0,0,0,28,0,0
33,3,155781,10,0,1,0,0,0,0,0,60,2,0
54,1,406468,9,0,3,0,1,0,0,0,40,0,0
29,0,177119,11,2,3,1,0,1,2174,0,45,0,0
48,3,144397,10,2,3,3,1,1,0,0,30,0,0
35,1,372525,13,1,2,1,0,0,0,0,40,0,0
28,0,164170,11,0,3,3,2,1,0,0,40,3,0
37,0,183800,13,0,0,0,0,0,7688,0,50,0,1
42,1,177307,15,0,3,0,0,0,0,0,65,0,1
40,0,170108,14,0,0,0,0,0,0,0,40,0,0
47,0,341995,10,2,3,2,0,0,0,0,55,0,0
22,0,226508,13,1,2,2,0,1,0,0,50,0,0
30,0,87418,13,0,2,0,0,0,0,0,45,0,1
28,0,109165,9,0,3,0,0,0,0,0,40,0,0
63,2,28856,4,0,3,0,0,0,0,0,55,0,0
51,1,175897,5,0,1,0,0,0,0,0,20,0,0
22,0,99697,9,1,3,2,0,1,0,0,40,0,0
27,3,90270,12,0,3,2,3,0,0,0,40,0,0
35,0,152375,9,1,3,1,0,0,0,0,45,0,0
46,0,171550,9,2,3,1,0,1,0,0,38,0,0
37,0,211154,10,2,3,1,0,0,0,0,52,0,0
24,0,202570,13,1,0,2,1,0,0,0,15,0,0
37,1,168496,9,2,3,2,0,0,0,0,10,0,0
53,0,68898,10,0,3,0,0,0,0,0,40,0,0
27,0,93235,9,1,3,1,0,0,0,0,30,0,0
38,0,278924,10,2,1,1,0,0,0,0,44,0,0
53,1,311020,6,0,3,0,0,0,0,0,60,0,0
34,0,175878,10,1,1,1,0,0,0,0,40,0,0
23,0,543028,9,1,3,2,1,0,0,0,40,0,0
39,0,202027,13,0,2,0,0,0,15024,0,45,0,1
43,0,158926,14,0,0,3,2,1,0,0,50,3,0
67,3,76860,9,0,2,0,2,0,0,0,40,0,1
81,1,136063,9,0,2,0,0,0,0,0,30,0,0
21,0,186648,10,1,3,2,0,0,0,0,20,0,0
23,0,257509,10,1,3,1,0,0,0,0,25,0,0
25,0,98155,10,1,3,3,0,0,0,0,40,0,0
42,0,274198,3,0,3,3,0,1,0,0,38,1,0
38,0,97083,10,0,3,3,1,1,0,0,40,0,0
64,3,29825,9,0,3,0,0,0,0,0,5,0,0
32,0,262153,9,0,3,0,0,0,0,0,40,0,0
37,0,214738,9,0,3,0,0,0,0,0,40,0,0
51,0,138022,14,0,2,0,0,0,0,0,60,0,1
22,0,91842,10,1,3,1,0,1,0,0,42,0,0
33,0,373662,2,3,3,1,0,1,0,0,40,3,0
42,0,162003,9,2,3,1,0,0,0,0,55,0,0
19,3,52114,10,1,3,2,0,1,0,0,10,0,0
51,2,241843,1,0,3,0,0,0,0,0,40,0,0
23,0,375871,9,0,3,3,0,1,0,0,40,1,0
37,0,186934,7,0,3,0,0,0,3103,0,44,0,1
37,0,176900,9,0,1,0,0,0,0,0,99,0,1
47,0,21906,14,1,0,1,0,1,0,0,25,0,0
41,0,132222,15,0,0,0,0,0,0,2415,40,0,1
33,0,143653,9,0,1,0,0,0,0,0,30,0,0
31,0,111567,13,1,3,1,0,0,0,0,40,0,1
31,0,78602,12,2,3,3,3,1,0,0,40,0,0
35,0,465507,9,0,3,0,1,0,0,0,40,0,0
38,3,196373,9,0,2,0,0,0,0,0,40,0,1
18,0,293227,9,1,3,1,0,1,0,0,45,0,0
20,0,241752,9,0,3,0,0,0,0,0,40,0,0
54,2,166398,10,2,2,3,1,1,0,0,35,0,0
40,0,184682,10,2,3,3,0,1,0,0,40,0,0
36,3,108293,13,0,2,3,0,1,0,1977,45,0,1
43,0,250802,10,2,1,3,0,0,0,0,35,0,0
44,1,325159,10,2,3,3,0,0,0,0,40,0,0
44,3,174675,9,0,0,3,0,1,0,0,40,0,1
43,0,227065,14,0,2,0,0,0,0,0,43,0,1
51,0,269080,4,3,3,3,1,1,0,0,40,0,0
18,0,177722,9,1,3,2,0,1,0,0,20,0,0
